spec	filt	density.perkm2	gen.time.years	mass.g	size.m	trophic.cat	kingdom	area	selfing	rec	wind	U	mod.set	pi.best	pi.full	num.chr	map.length	markers	mapped.markers	good.markers	mb.tot	density.good	prop.good	rec.rate	assembly.bp	placed.bp	placed.ungapped.bp	genome.size.mb	domesticated	pi.avg	selstr.full	selstr.best
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	const	set1	0.00527116194266877	0.00529407017898814	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0	0
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	const	set2	0.00527116194266877	0.00544823711704786	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0	0
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	max	set2	0.0055942664057301	0.00566292624815057	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0	0
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	min	set1	0.00522713493157847	0.00526065456661546	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0	0
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	min	set2	0.00522713493157847	0.00544188033587464	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0	0
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	max	set1	0.00568110905287564	0.00567166253405947	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0	0
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	const	set1	0.00527644327116124	0.00532597963679881	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0	0
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	max	set2	0.00568110905287564	0.00624432173167238	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0.0753162110009413	0
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	min	set1	0.00521845190528113	0.00528714363495365	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0	0
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	const	set2	0.00527644327116124	0.00588576258392497	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0.0189847116256727	0
ggal	q30	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	min	set2	0.00521845190528113	0.00587207031670979	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00577402307857198	0.0166972179912088	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	100	const	set1	0.00558675714323462	0.00558680568478236	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	const	set1	0.00538020611939597	0.00539868636842738	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	const	set1	0.00538890469832673	0.0054372061758672	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	const	set2	0.00538020611939597	0.0055034566272437	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	min	set1	0.0053287387671501	0.00539787897707291	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	const	set2	0.00538890469832673	0.00592357531752207	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0.00674926794074326	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	100	const	set2	0.00558675714323462	0.00589269661432336	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0.00154447010971137	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	min	set2	0.0053287387671501	0.00590751960355679	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0.00404976785949984	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	max	set1	0.00580591393493376	0.00579940691671926	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	500	max	set2	0.00580591393493376	0.00628284032523941	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0.0635452731623027	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	100	min	set1	0.00549204697733411	0.00550236398930815	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	100	max	set1	0.00605494792511197	0.00591938283952021	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0.00604578550728962	0.0282995670143376
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	100	max	set2	0.00605494792511197	0.0063334015686353	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0.0710212424119638	0.0282995670143376
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	max	set1	0.00572641057521566	0.00569844544894627	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	min	set1	0.0053345788212094	0.00536294039634015	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	min	set2	0.0053345788212094	0.00549026173768228	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	100	min	set2	0.00549204697733411	0.00584065972916447	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
ggal	std	99	0.4166666667	2580.2	0.7	2	animal	4150243	no	piece	1000	max	set2	0.00572641057521566	0.00576247550365155	28	2867.6	8558	8445	8349	910.751309	0.343466283387232	0.975578406169666	3.1486092544282	1046915324	1004801586	993905897	1222.5	yes	0.00588359552053694	0	0
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	const	set1	0.00340682530256827	0.00421680556759554	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.288022184311609	0.118747880927142
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	const	set2	0.00340682530256827	0.00422537829030339	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.289466691280853	0.118747880927142
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	max	set1	0.00340682530256827	0.00458932739014272	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.345814372788524	0.118747880927142
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	max	set2	0.00340682530256827	0.00830081901928386	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.638316169738834	0.118747880927142
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	min	set1	0.00340682530256827	0.00413363905319884	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.273697587389495	0.118747880927142
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	min	set2	0.00340682530256827	0.00414196958244585	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.275158361876123	0.118747880927142
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	max	set1	0.00289739401965997	0.007234017797756	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.584978624447036	0
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	const	set1	0.00354197609695747	0.00365954929262781	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.179606072461595	0.152373721613128
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	const	set2	0.00354197609695747	0.00354238800210634	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.152472282704735	0.152373721613128
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	max	set2	0.00289739401965997	0.00724556879178101	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.58564025772484	0
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	min	set1	0.00347102918477342	0.00358664558711315	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.162930391565169	0.135048466210087
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	min	set2	0.00347102918477342	0.00359240441934287	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.164272262601074	0.135048466210087
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	max	set1	0.00296271918896574	0.00730766605715238	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.589161300787569	0
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	const	set1	0.00296271918896574	0.00370413457089416	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.189480846406024	0
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	max	set2	0.00296271918896574	0.00732442987951482	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.590101609738096	0
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	min	set1	0.00296271918896574	0.00363054690653808	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.173052409323601	0
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	const	set2	0.00296271918896574	0.00371219895847355	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.191241619648035	0
gmax	q30	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	min	set2	0.00296271918896574	0.00363844408465922	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00300227201719932	0.174847284349427	0
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	const	set1	0.00280387347915205	0.00347994502440535	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.213569531095216	0.0239449755294894
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	const	set1	0.00318511750337182	0.0032915741267904	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.168563522531225	0.140774306000072
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	const	set1	0.00265127860208906	0.00332389365394775	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.176647906874042	0
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	const	set2	0.00318511750337182	0.00322188638083992	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.150579978989661	0.140774306000072
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	min	set1	0.00317410388429441	0.00325786589061629	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.159960879547358	0.137792933984473
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	const	set2	0.00265127860208906	0.0033311931650538	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.178452085572236	0
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	const	set2	0.00280387347915205	0.00348427765367783	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.214547441586003	0.0239449755294894
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	min	set2	0.00317410388429441	0.00326501103341609	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.16179921926861	0.137792933984473
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	max	set1	0.00265127860208906	0.00569177717617283	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.519177453263172	0
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	500	max	set2	0.00265127860208906	0.00570436020050908	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.520238080852304	0
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	min	set1	0.00280387347915205	0.0034108712244516	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.197643470768679	0.0239449755294894
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	max	set1	0.00280387347915205	0.00369896243372092	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.260134471127086	0.0239449755294894
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	max	set2	0.00280387347915205	0.00594768026213107	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.53986517823919	0.0239449755294894
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	max	set1	0.00260534870441927	0.00564282064069022	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.515005885962164	0
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	min	set1	0.00312130233537047	0.00322598616569519	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.151659475044211	0.123207397664301
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	min	set2	0.00312130233537047	0.00323200531422107	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.153239388170518	0.123207397664301
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	100	min	set2	0.00280387347915205	0.00341501046683001	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.198615985547374	0.0239449755294894
gmax	std	NA	1	NA	0.9144	0	plant	746662.351431524	yes	piece	1000	max	set2	0.00260534870441927	0.00565279466890321	20	2241.32	4534	4534	2549	943.186207	0.879293840721852	0.562196735774151	2.37632821956651	973340353	950068807	937319243	1105.14	no	0.00273673479730597	0.515861629936583	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	max	set1	0.000102546587980732	0.000227020839566361	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.533874717547433	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	500	const	set1	0.000102497641940029	0.000133382937862182	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.206644008135225	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	const	set1	0.000102546587980732	0.00013281401665624	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.203245593878986	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	const	set2	0.000102546587980732	0.000132795999474905	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.203137493720311	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	max	set2	0.000102546587980732	0.000227000439616561	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.533832828058678	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	500	max	set1	0.000102497641940029	0.000229012180455858	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.537927839668398	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	500	max	set2	0.000102497641940029	0.000245535492587735	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.569022987877497	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	500	const	set2	0.000102497641940029	0.000140860787399446	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.248760745136193	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	max	set1	0.000107262892412748	0.000242825208309245	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.564212654434444	0.013450499187616
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	max	set2	0.000107262892412748	0.000490453985456599	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.784240405617311	0.013450499187616
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	const	set1	0.000107262892412748	0.000139813378048964	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.243132850073691	0.013450499187616
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	500	min	set1	0.000102497641940029	0.000121397834972563	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.128319273655866	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	min	set1	0.000107262892412748	0.000129916122361672	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.185473280437839	0.013450499187616
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	const	set2	0.000107262892412748	0.000140142249700335	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.244908989317901	0.013450499187616
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	min	set1	0.000102546587980732	0.000120952863170414	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.125112459583566	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	min	set2	0.000107262892412748	0.000130189198886479	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.187181779513361	0.013450499187616
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	min	set2	0.000102546587980732	0.000120934115097802	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.1249768282514	0
grai	q30	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	500	min	set2	0.000102497641940029	0.000127851460739955	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000105820152965489	0.172319562459101	0
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	const	set1	0.00012106057857926	0.000158841482892298	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.260446867689693	0.0296451777082606
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	min	set1	0.00012106057857926	0.00014430254557924	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.185934553390768	0.0296451777082606
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	const	set2	0.00012106057857926	0.000144891409803974	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.189243058834596	0.0296451777082606
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	max	set1	0.00012106057857926	0.000275716409880718	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.573940063035659	0.0296451777082606
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	min	set2	0.00012106057857926	0.000144116188702705	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.184881884046049	0.0296451777082606
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	100	max	set2	0.00012106057857926	0.000959243533353462	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.877537129905752	0.0296451777082606
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	const	set1	0.000116093849262816	0.000150949519598676	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.221781450340943	0
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	const	set2	0.000116093849262816	0.000150885731535912	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.221452452673739	0
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	max	set1	0.000116093849262816	0.000257819987178363	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.544365363215441	0
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	min	set1	0.000116093849262816	0.000137485087876543	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.145567580977956	0
grai	std	NA	1	NA	1.5	0	plant	2465.14126980311	yes	poly	1000	min	set2	0.000116093849262816	0.000137433615055946	13	1493.3	662	490	433	728.540484	3.44872979214781	0.654078549848943	2.04971450838414	NA	NA	NA	880.2	no	0.000117471716213813	0.14524757159307	0
